date,day,hour_rounded,line_num,line_name,route_id,direction,alternative,agency_name,route_type,origin_city,origin_station,destination_city,destination_station,number_of_stops,route_length_km,departure_time_planned,arrival_time_planned,duration_min_planned,duration_min_actual,duration_difference_min,speed_kmh_planned,speed_kmh_actual,SIRI_id
2024-01-05,Friday,6,83,ת. רכבת תל אביב- סבידור/רציפים A-תל אביב יפו<->ת. מרכזית ראשל''צ-ראשון לציון-1#,3170,1,#,Egged,bus,תל אביב יפו,ת. רכבת תל אביב- סבידור/רציפים A,ראשון לציון,ת. מרכזית ראשל''צ,61,20.129,06:20:00,07:33:59,74,95.0,21.0,16.3,12.7,58616742
2024-01-05,Friday,6,480,ת.רכבת תל אביב - סבידור/רציפים B-תל אביב יפו<->ת. מרכזית ירושלים/הורדה-ירושלים-1#,7020,1,#,Egged,bus,תל אביב יפו,ת.רכבת תל אביב - סבידור/רציפים B,ירושלים,ת. מרכזית ירושלים/הורדה,4,51.597,06:20:00,07:04:00,44,49.0,5.0,70.4,63.2,58616771
2024-01-05,Friday,6,11,מסוף הטייסים-תל אביב יפו<->קלצ'קין-תל אביב יפו-20,28855,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קלצ'קין,28,10.339,06:20:00,06:53:01,33,45.0,12.0,18.8,13.8,58616772
2024-01-05,Friday,6,825,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת.מרכזית עפולה/הורדה-עפולה-1#,7068,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,עפולה,ת.מרכזית עפולה/הורדה,29,89.086,06:20:00,08:00:59,101,98.0,-3.0,52.9,54.5,58616776
2024-01-05,Friday,6,825,ת.מרכזית עפולה/רציפים-עפולה<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-2#,7070,2,#,Egged,bus,עפולה,ת.מרכזית עפולה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,31,89.284,06:20:00,08:07:59,108,111.0,3.0,49.6,48.3,58616777
2024-01-05,Friday,6,5,משרד הרישוי/הלוחמים-חולון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2261,2,0,Dan,bus,חולון,משרד הרישוי/הלוחמים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,34,11.329,06:20:00,07:01:59,42,67.0,25.0,16.2,10.1,58616782
2024-01-05,Friday,6,9,קריית חינוך-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,2293,1,0,Dan,bus,תל אביב יפו,קריית חינוך,תל אביב יפו,מסוף הטייסים,47,15.156,06:20:00,07:08:43,49,60.0,11.0,18.6,15.2,58616785
2024-01-05,Friday,6,9,מסוף הטייסים-תל אביב יפו<->קריית חינוך-תל אביב יפו-20,2294,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קריית חינוך,41,14.458,06:20:00,07:03:28,43,60.0,17.0,20.2,14.5,58616786
2024-01-05,Friday,6,312,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. מרכזית אשדוד-אשדוד-2#,60,2,#,Electra_Afikim,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,אשדוד,ת. מרכזית אשדוד,26,38.783,06:20:00,07:14:59,55,58.0,3.0,42.3,40.1,58616787
2024-01-05,Friday,6,39,מסוף עמידר-רמת גן<->מסוף רדינג/הורדה-תל אביב יפו-20,9780,2,0,Dan,bus,רמת גן,מסוף עמידר,תל אביב יפו,מסוף רדינג/הורדה,36,11.701,06:20:00,07:00:59,41,53.0,12.0,17.1,13.2,58616790
2024-01-05,Friday,6,72,ת. רכבת אוניברסיטה/איסוף-תל אביב יפו<->חניון אגד/דן שומרון-חולון-10,9781,1,0,Dan,bus,תל אביב יפו,ת. רכבת אוניברסיטה/איסוף,חולון,חניון אגד/דן שומרון,37,15.179,06:20:00,07:12:00,52,74.0,22.0,17.5,12.3,58616791
2024-01-05,Friday,6,89,משמר הירדן/טורקוב-תל אביב יפו<->שדרות ירושלים/מפרץ שלמה-חולון-10,9785,1,0,Dan,bus,תל אביב יפו,משמר הירדן/טורקוב,חולון,שדרות ירושלים/מפרץ שלמה,50,19.863,06:20:00,07:21:59,62,73.0,11.0,19.2,16.3,58616792
2024-01-05,Friday,6,54,מסוף עתידים-תל אביב יפו<->מסוף כרמלית/הורדה-תל אביב יפו-20,23911,2,0,Dan,bus,תל אביב יפו,מסוף עתידים,תל אביב יפו,מסוף כרמלית/הורדה,41,14.379,06:15:00,07:05:46,51,76.0,25.0,16.9,11.4,58616797
2024-01-05,Friday,6,461,ת. מרכזית לוד/רציפים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,11941,1,0,Kavim,bus,לוד,ת. מרכזית לוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,40,23.12,06:20:00,07:06:59,47,59.0,12.0,29.5,23.5,58616798
2024-01-05,Friday,6,201,ת. מרכזית רחובות/רציפים-רחובות<->יוסף לוי/הכובשים-תל אביב יפו-2#,3356,2,#,Egged,bus,רחובות,ת. מרכזית רחובות/רציפים,תל אביב יפו,יוסף לוי/הכובשים,55,25.904,06:20:00,07:29:44,70,83.0,13.0,22.2,18.7,58616813
2024-01-05,Friday,6,201,יצחק אלחנן/הכובשים-תל אביב יפו<->ת. מרכזית רחובות/רציפים-רחובות-1#,3354,1,#,Egged,bus,תל אביב יפו,יצחק אלחנן/הכובשים,רחובות,ת. מרכזית רחובות/רציפים,54,25.856,06:20:00,07:27:30,68,71.0,3.0,22.8,21.9,58616814
2024-01-05,Friday,6,20,בית חולים בית רבקה-פתח תקווה<->מסוף אזורי חן-תל אביב יפו-10,23821,1,0,Electra_Afikim,bus,פתח תקווה,בית חולים בית רבקה,תל אביב יפו,מסוף אזורי חן,55,19.552,06:20:00,07:22:59,63,79.0,16.0,18.6,14.8,58616816
2024-01-05,Friday,6,20,מסוף אזורי חן-תל אביב יפו<->בית רבקה-פתח תקווה-20,23822,2,0,Electra_Afikim,bus,תל אביב יפו,מסוף אזורי חן,פתח תקווה,בית רבקה,58,20.419,06:20:00,07:23:16,63,94.0,31.0,19.4,13.0,58616817
2024-01-05,Friday,6,300,ת. מרכזית אשקלון רציפים/בינעירוני-אשקלון<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-2#,7395,2,#,Egged,bus,אשקלון,ת. מרכזית אשקלון רציפים/בינעירוני,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,15,53.662,06:20:00,07:24:59,65,61.0,-4.0,49.5,52.8,58616850
2024-01-05,Friday,6,70,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-20,2544,2,0,Dan,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,22,10.91,06:20:00,06:46:36,27,37.0,10.0,24.2,17.7,58616858
2024-01-05,Friday,6,65,בי''ח שיב''א/שדרות אהרון קציר-רמת גן<->מסוף כרמלית/הורדה-תל אביב יפו-20,2528,2,0,Dan,bus,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,תל אביב יפו,מסוף כרמלית/הורדה,40,13.358,06:20:00,07:06:50,47,53.0,6.0,17.1,15.1,58616861
2024-01-05,Friday,6,65,מסוף כרמלית-תל אביב יפו<->בי''ח שיב''א/שדרות אהרון קציר-רמת גן-10,2524,1,0,Dan,bus,תל אביב יפו,מסוף כרמלית,רמת גן,בי''ח שיב''א/שדרות אהרון קציר,41,14.005,06:20:00,07:08:59,49,66.0,17.0,17.1,12.7,58616862
2024-01-05,Friday,6,66,ת. מרכזית פ''ת/רציפים-פתח תקווה<->מסוף כרמלית/הורדה-תל אביב יפו-10,2532,1,0,Dan,bus,פתח תקווה,ת. מרכזית פ''ת/רציפים,תל אביב יפו,מסוף כרמלית/הורדה,42,15.464,06:20:00,07:09:06,49,69.0,20.0,18.9,13.4,58616863
2024-01-05,Friday,6,82,הכובשים/דניאל-תל אביב יפו<->בית רבקה-פתח תקווה-20,2567,2,0,Dan,bus,תל אביב יפו,הכובשים/דניאל,פתח תקווה,בית רבקה,44,15.191,06:20:00,07:07:59,48,66.0,18.0,19.0,13.8,58616868
2024-01-05,Friday,6,3,דרך הטייסים/דרך בר לב-תל אביב יפו<->בית העלמין/קרית שאול-תל אביב יפו-20,27084,2,0,Dan,bus,תל אביב יפו,דרך הטייסים/דרך בר לב,תל אביב יפו,בית העלמין/קרית שאול,54,17.978,06:15:00,07:17:59,63,74.0,11.0,17.1,14.6,58616870
2024-01-05,Friday,6,12,קריית חינוך-תל אביב יפו<->מסוף עתידים-תל אביב יפו-2#,23398,2,#,Metropolin,bus,תל אביב יפו,קריית חינוך,תל אביב יפו,מסוף עתידים,45,13.289,06:20:00,07:03:54,44,45.0,1.0,18.1,17.7,58616879
2024-01-05,Friday,6,42,ת.רק''ל הקוממיות/דרך בגין-בת ים<->מסוף עתידים-תל אביב יפו-20,2457,2,0,Dan,bus,בת ים,ת.רק''ל הקוממיות/דרך בגין,תל אביב יפו,מסוף עתידים,51,19.392,06:20:00,07:26:59,67,89.0,22.0,17.4,13.1,58616888
2024-01-05,Friday,6,51,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית פ''ת/הורדה-פתח תקווה-20,2492,2,0,Dan,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,פתח תקווה,ת. מרכזית פ''ת/הורדה,44,15.024,06:20:00,07:06:59,47,62.0,15.0,19.2,14.5,58616891
2024-01-05,Friday,6,845,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית ק''ש/הורדה-קרית שמונה-1#,7159,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,קרית שמונה,ת. מרכזית ק''ש/הורדה,45,165.654,06:20:00,09:02:50,163,139.0,-24.0,61.0,71.5,58616899
2024-01-05,Friday,6,910,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית חוף הכרמל/הורדה-חיפה-1#,7189,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,חיפה,ת. מרכזית חוף הכרמל/הורדה,23,84.845,06:20:00,07:45:43,86,84.0,-2.0,59.2,60.6,58616905
2024-01-05,Friday,6,909,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. מרכזית נהריה/הורדה-נהריה-1#,7186,1,#,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,נהריה,ת. מרכזית נהריה/הורדה,13,112.003,06:20:00,08:24:59,125,124.0,-1.0,53.8,54.2,58616906
2024-01-05,Friday,6,59,החרושת/מעלה המגדל-אור יהודה<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-20,986,2,0,Kavim,bus,אור יהודה,החרושת/מעלה המגדל,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,43,15.138,06:20:00,07:04:15,44,56.0,12.0,20.6,16.2,58616907
2024-01-05,Friday,6,137,הרצל / טרומפלדור-יהוד מונוסון<->קלצ'קין-תל אביב יפו-20,1021,2,0,Kavim,bus,יהוד מונוסון,הרצל / טרומפלדור,תל אביב יפו,קלצ'קין,49,20.707,06:15:00,07:10:59,56,72.0,16.0,22.2,17.3,58616908
2024-01-05,Friday,6,126,חניון חולון/תחנת מוצא-חולון<->מסוף אזורי חן-תל אביב יפו-1#,9866,1,#,Metropolin,bus,חולון,חניון חולון/תחנת מוצא,תל אביב יפו,מסוף אזורי חן,52,18.813,06:20:00,07:20:59,61,75.0,14.0,18.5,15.1,58616912
2024-01-05,Friday,6,126,מסוף אזורי חן-תל אביב יפו<->חניון אגד/דן שומרון-חולון-2#,9867,2,#,Metropolin,bus,תל אביב יפו,מסוף אזורי חן,חולון,חניון אגד/דן שומרון,53,18.392,06:20:00,07:22:08,62,78.0,16.0,17.8,14.1,58616913
2024-01-05,Friday,6,26,חניון חולון/תחנת מוצא-חולון<->קריית חינוך-תל אביב יפו-1#,9842,1,#,Metropolin,bus,חולון,חניון חולון/תחנת מוצא,תל אביב יפו,קריית חינוך,43,19.254,06:20:00,07:20:59,61,65.0,4.0,18.9,17.8,58616918
2024-01-05,Friday,6,71,קריית חינוך-תל אביב יפו<->דוד סחרוב/אברהם בר-ראשון לציון-1#,9844,1,#,Egged,bus,תל אביב יפו,קריית חינוך,ראשון לציון,דוד סחרוב/אברהם בר,46,19.673,06:20:00,07:18:40,59,67.0,8.0,20.0,17.6,58616919
2024-01-05,Friday,6,171,מסוף אזורי חן-תל אביב יפו<->חניון אגד/דן שומרון-חולון-1#,9872,1,#,Egged,bus,תל אביב יפו,מסוף אזורי חן,חולון,חניון אגד/דן שומרון,41,18.291,06:20:00,07:12:59,53,71.0,18.0,20.7,15.5,58616921
2024-01-05,Friday,6,173,ת. מרכזית רשל''צ/רציפים-ראשון לציון<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-1#,9874,1,#,Egged,bus,ראשון לציון,ת. מרכזית רשל''צ/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,37,18.857,06:20:00,07:09:59,50,56.0,6.0,22.6,20.2,58616922
2024-01-05,Friday,6,271,מסוף קריית שרת-חולון<->קלצ'קין-תל אביב יפו-2#,9880,2,#,Egged,bus,חולון,מסוף קריית שרת,תל אביב יפו,קלצ'קין,40,17.087,06:20:00,07:07:59,48,64.0,16.0,21.4,16.0,58616923
2024-01-05,Friday,6,178,המרכבה/הבנאי-חולון<->מסוף עתידים-תל אביב יפו-2#,36478,2,#,Metropolin,bus,חולון,המרכבה/הבנאי,תל אביב יפו,מסוף עתידים,33,20.522,06:15:00,06:57:21,42,54.0,12.0,29.3,22.8,58616925
2024-01-05,Friday,6,852,ת.מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->ת. רכבת קיסריה פרדס חנה-פרדס חנה כרכור-1ז,5304,1,ז,Egged,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 7/רציפים,פרדס חנה כרכור,ת. רכבת קיסריה פרדס חנה,60,60.809,06:20:00,07:46:25,86,101.0,15.0,42.4,36.1,58616929
2024-01-05,Friday,6,8,מסוף הטייסים-תל אביב יפו<->קלצ'קין-תל אביב יפו-20,16077,2,0,Dan,bus,תל אביב יפו,מסוף הטייסים,תל אביב יפו,קלצ'קין,40,13.584,06:20:00,07:12:59,53,61.0,8.0,15.4,13.4,58616931
2024-01-05,Friday,6,567,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->תחנה מרכזית כפ''ס/הורדה-כפר סבא-2#,5252,2,#,Metropolin,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,כפר סבא,תחנה מרכזית כפ''ס/הורדה,26,21.012,06:20:00,07:00:58,41,51.0,10.0,30.7,24.7,58616941
2024-01-05,Friday,6,567,תחנה מרכזית כפ''ס/רציפים-כפר סבא<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,5250,1,#,Metropolin,bus,כפר סבא,תחנה מרכזית כפ''ס/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,24,21.08,06:20:00,07:03:16,43,52.0,9.0,29.4,24.3,58616942
2024-01-05,Friday,6,575,תחנה מרכזית כפ''ס/רציפים-כפר סבא<->ת. רכבת תל אביב - סבידור/חנה וסע-תל אביב יפו-1#,5272,1,#,Metropolin,bus,כפר סבא,תחנה מרכזית כפ''ס/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/חנה וסע,27,22.012,06:20:00,07:03:09,43,52.0,9.0,30.7,25.4,58616949
2024-01-05,Friday,6,74,מסוף רדינג/רציפים-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-1#,25570,1,#,Egged,bus,תל אביב יפו,מסוף רדינג/רציפים,ראשון לציון,ת. רכבת הראשונים,38,19.805,06:20:00,07:09:59,50,62.0,12.0,23.8,19.2,58616953
2024-01-05,Friday,6,149,איזור התעשיה כפר סבא-כפר סבא<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,7716,1,#,Metropolin,bus,כפר סבא,איזור התעשיה כפר סבא,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,40,30.137,06:20:00,07:16:59,57,63.0,6.0,31.7,28.7,58616954
2024-01-05,Friday,6,90,השונית/יורדי ים-הרצליה<->יוסף לוי/הכובשים-תל אביב יפו-1#,7705,1,#,Metropolin,bus,הרצליה,השונית/יורדי ים,תל אביב יפו,יוסף לוי/הכובשים,30,15.649,06:15:00,06:56:21,41,42.0,1.0,22.9,22.4,58616955
2024-01-05,Friday,6,501,מסוף רעננה/רציפים-רעננה<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1#,5189,1,#,Metropolin,bus,רעננה,מסוף רעננה/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,44,22.294,06:15:00,07:11:59,57,72.0,15.0,23.5,18.6,58616958
2024-01-05,Friday,6,274,מסוף אונברסיטת ת''א-תל אביב יפו<->המלך חסן השני/בוסי סנט ג'ורג-קרית עקרון-1#,19602,1,#,Egged,bus,תל אביב יפו,מסוף אונברסיטת ת''א,קרית עקרון,המלך חסן השני/בוסי סנט ג'ורג,51,33.172,06:20:00,07:33:59,74,79.0,5.0,26.9,25.2,58616966
2024-01-05,Friday,6,283,אליהו הנביא/ירמיהו הנביא-ראש העין<->ת.מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,18319,1,0,Electra_Afikim,bus,ראש העין,אליהו הנביא/ירמיהו הנביא,תל אביב יפו,ת.מרכזית תל אביב קומה 7/הורדה,33,31.649,06:15:00,07:11:59,57,50.0,-7.0,33.3,38.0,58616968
2024-01-05,Friday,6,475,ת. מרכזית לוד/רציפים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-10,10980,1,0,Kavim,bus,לוד,ת. מרכזית לוד/רציפים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,34,21.461,06:20:00,06:59:04,39,42.0,3.0,33.0,30.7,58616976
2024-01-05,Friday,6,480,ת. מרכזית ירושלים קומה 3/רציפים-ירושלים<->ת. רכבת תל אביב - סבידור/הורדה-תל אביב יפו-3#,7023,3,#,Egged,bus,ירושלים,ת. מרכזית ירושלים קומה 3/רציפים,תל אביב יפו,ת. רכבת תל אביב - סבידור/הורדה,3,51.631,06:20:00,07:08:50,49,52.0,3.0,63.2,59.6,58616985
2024-01-05,Friday,6,461,ארבע עונות/נירים-לוד<->ת.מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-11,8447,1,1,Kavim,bus,לוד,ארבע עונות/נירים,תל אביב יפו,ת.מרכזית תל אביב קומה 6/הורדה,49,26.113,06:15:00,07:11:59,57,61.0,4.0,27.5,25.7,58616992
2024-01-05,Friday,6,601,ת.מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->ת. רכבת נתניה-נתניה-2#,700,2,#,Metropolin,bus,תל אביב יפו,ת.מרכזית תל אביב קומה 6/רציפים,נתניה,ת. רכבת נתניה,45,33.224,06:20:00,07:25:59,66,66.0,0.0,30.2,30.2,58617004
